"verbatimDisposition","StandardDisposition","standard","checked"
"Sent in exchange to E. Lehn Schiöler, Jan 1927",,0,0
"Sent in exchange to E. Lehn Schïoler, Jan 1927",,0,0
"Sent in exchange to E. Lehn Schiöler, Jan. 1927",,0,0
"Sent in exchange to E. Lehn Schioler, January 1927",,0,0
"Sent in exchange to Edwain Ashby, Australia",,0,0
"Sent in exchange to Edwin Asby, Australia",,0,0
"Sent in exchange to Edwin Asgby, Australia",,0,0
"Sent in exchange to Edwin Ashby",,0,0
"Sent in exchange to Edwin Ashby, Australi",,0,0
"Sent in exchange to Edwin Ashby, Australia",,0,0
"Sent in exchange to Edwin Ashby,Australia",,0,0
"Sent in exchange to Field Museum, December 5, 1927",,0,0
"Sent in exchange to Geneva Museum, 3 Sep 1975",,0,0
"Sent in exchange to H. Hovel Haifa, Israel, 5 June",,0,0
"Sent in exchange to H. Hovel, Haifa, Israel - 5 Ju",,0,0
"Sent in exchange to H. Hovel, Haifa, Israel, 5 Jun",,0,0
"Sent in exchange to H. Hovel, Haifa, Israel; 5 Jun",,0,0
"Sent in exchange to Hoyes Lloyd, april 1926",,0,0
"Sent in exchange to J. Berlioz, 26 Oct 1932",,0,0
"Sent in exchange to J. Berlioz, Oct 1932",,0,0
"Sent in Exchange to J. Berlioz, Oct 26, 1932",,0,0
"Sent in exchange to L.A. Fuertes - Jan. 30, 1936",,0,0
"Sent in exchange to L.A. Fuertes-Jan 30, 1926",,0,0
"Sent in exchange to L.A. Fuestes-Jan 30, 1926",,0,0
"Sent in exchange to M.C.Z. , June 11, 1929",,0,0
"Sent in exchange to M.C.Z. June 11, 1926",,0,0
"Sent in exchange to M.C.Z. June 11, 1929",,0,0
"Sent in exchange to M.C.Z. June 11/29",,0,0
"Sent in exchange to M.C.Z., 27 Sep 1928",,0,0
"Sent in exchange to M.C.Z., Dec 1928",,0,0
"Sent in exchange to M.C.Z., June 11, 1929",,0,0
"Sent in exchange to M.C.Z., June 11,1929",,0,0
"Sent in exchange to M.C.Z., Sept 1953",,0,0
"Sent in exchange to Mr. D.R. Dickey, Aug 29, 1928",,0,0
"Sent in exchange to Mr. Hochisuca, Feb 21, 1928",,0,0
"Sent in exchange to Museo Nacional de Historia Nat",,0,0
"Sent in exchange to Museo Nacional de Historie Nat",,0,0
"Sent in exchange to Nat. Mus., New Zealand 6 Feb 1",,0,0
"Sent in exchange to Nat. Mus., New Zealand, 6 Feb ",,0,0
"Sent in exchange to National Museum of Rhodesia, 2",,0,0
"Sent in exchange to Occidental Coll., Calif., Oct ",,0,0
"Sent in exchange to Occidental Collag, Calif., Oct",,0,0
"Sent in exchange to Occidental College, Calif., Oc",,0,0
"Sent in exchange to Paris Mus. June 6, 1929",,0,0
"Sent in exchange to Paris Mus., June 6, 1929",,0,0
"Sent in exchange to Paris Mus., June6, 1929",,0,0
"Sent in exchange to Paris Museum June 13, 1928",,0,0
"Sent in exchange to Paris Museum, 13 Jun 1928",,0,0
"Sent in exchange to Paris Museum, June 13,1928",,0,0
"Sent in exchange to Phila.Acad.Sciences, Feb 1938",,0,0
"Sent in exchange to Royal Scotish Museum",,0,0
"Sent in exchange to Royal Scottish  Museum, April ",,0,0
"Sent in exchange to Royal Scottish Museum, April 1",,0,0
"Sent in exchange to Rutgers Univ.-22 April 1975",,0,0
"Sent in Exchange to Rutgers University, 22 Apr 197",,0,0
"Sent in exchange to Senckenberg Mus., Dec 1926",,0,0
"Sent in exchange to Senckenberg Museum Dec. 1926",,0,0
"Sent in exchange to Senckenberg Museum, Dec 1926",,0,0
"Sent in exchange to Senckenberg Museum-Dec 1926",,0,0
"Sent in exchange to Senekenberg Museum, Dec 1936",,0,0
"Sent in exchange to Tahiti Mus., May 1928",,0,0
"Sent in exchange to Tahiti Museum, May 1928",,0,0
"Sent in exchange to the Acad. of Natl. Sciences, P",,0,0
"Sent in exchange to the Academy of National Scienc",,0,0
"Sent in exchange to the Australian Museum - 23 Sep",,0,0
"Sent in exchange to the Australian Museum - Sept 2",,0,0
"Sent in exchange to the Australian Museum- 23 Sept",,0,0
"Sent in exchange to the Australian Museum -23 Sept",,0,0
"Sent in exchange to the Australian Museum 23 Sept.",,0,0
"Sent in exchange to the Australian Museum, 23 Sep ",,0,0
"Sent in exchange to the Australian Museum, 23 Sept",,0,0
"Sent in exchange to the Australian Museum, Sept 19",,0,0
"Sent in exchange to the Australian Museum. Sept 23",,0,0
"Sent in exchange to the Australian Museum-23 Sept ",,0,0
"Sent in exchange to the Australian Museum-23 Sept.",,0,0
"Sent in exchange to the Australian Museum-Sept 197",,0,0
"Sent in exchange to the Bishop Museum, Apr 1928",,0,0
"Sent in exchange to the Bishop Museum, April 1928",,0,0
"Sent in exchange to the British Museum, April 1959",,0,0
"Sent in exchange to the British Museum, Nov 8, 196",,0,0
"Sent in exchange to the Carnegie Museum, Apr 1928",,0,0
"Sent in exchange to the M.L.Z. June 11, 1926",,0,0
"Sent in exchange to the Museum Alexander Koenig, B",,0,0
"Sent in exchange to the Paris Museum, 2 Apr 1928",,0,0
"Sent in exchange to the Peabody Museum of Natural ",,0,0
"Sent in exchange to the U.S. National Museum, Nov ",,0,0
"Sent in exchange to the U.S. National Museum, Nove",,0,0
"Sent in exchange to Tring Mus. 9 Jul 1928",,0,0
"Sent in exchange to Tring Mus. July 9, 1928",,0,0
"Sent in exchange to Tring Mus., 9 Jul 1928",,0,0
"Sent in exchange to Tring Mus., July 9, 1928",,0,0
"Sent in exchange to Tring Muse., July 9, 1928",,0,0
"Sent in exchange to Tring Museum July 9, 1928",,0,0
"Sent in exchange to Tring Museum, 9 Jul 1928",,0,0
"Sent in exchange to Tring Museum, July 9, 1928",,0,0
"Sent in exchange to U.S. Nat. Mus. Mar 1928",,0,0
"Sent in exchange to U.S. Nat. Mus., Mar 1928",,0,0
"Sent in exchange to U.S. Nat. Mus., March 1928",,0,0
"Sent in exchange to U.S. Nat. Museum, March, 1928",,0,0
"Sent in exchange to U.S. National Mus. 1925",,0,0
"Sent in exchange to U.S. National Mus., Jun 1928",,0,0
"Sent in exchange to U.S. National Mus., May 1953",,0,0
"Sent in exchange to U.S. National Museum, 1 Jun 19",,0,0
"Sent in exchange to U.S. National Museum, Mar 1928",,0,0
"Sent in exchange to U.S. National Museum, March 19",,0,0
"Sent in exchange to U.S. National Museum, May 1953",,0,0
"Sent in exchange to U.S. National Museum, May, 195",,0,0
"Sent in exchange to U.S. National Museum, Oct 1927",,0,0
"Sent in exchange to U.S. National Museum, October ",,0,0
"Sent in exchange to U.S.N.M. 7 Dec 1970",,0,0
"Sent in exchange Univ. Florida, Prof. Pierce Brodk",,0,0
"Sent in exchange Univ. of Florida, Prof Pierce Bro",,0,0
"Sent in exchange with E. Lehn Schiöler, Jan 1927",,0,0
"Sent in exchange with E. Lehn-Schiöler, Jan 1927",,0,0
"Sent in exchange with Leiden Mus. Nov 1934",,0,0
"Sent in exchange with Leiden Mus. Nov. 1934",,0,0
"Sent in exchange with Leiden Mus., Nov 1934",,0,0
"Sent in exchange with Leiden Mus., Nov. 1934",,0,0
"Sent in exchange with Leiden Museum, Nov 1934",,0,0
"Sent in exchange with Leiden Museum, Nov. 1934",,0,0
"Sent in exchange with S.G. Jewett, Oct 28, 1926",,0,0
"Sent in exchange with Stanley (G. ?) Jewett-Oct 28",,0,0
"Sent in exchange Zoolobische Museum, Amsterdam, Ma",,0,0
"Sent in exchange Zoologisches Museum , Amsterdam, ",,0,0
"Sent in exchange Zoologishes Museum, Amsterdam, Ma",,0,0
"Sent in exchange-Mus. of Comparative Zoology, July",,0,0
"Sent in exhcange zoologisches Museum, Amsterdam, M",,0,0
"Sent inexch. to Paris Mus., June 6, 1929",,0,0
"Sent on open exchange to Myron Charles Baker, Colo",,0,0
"Sent to  Barro Colorado, 1926",,0,0
"Sent to Academy Nat'l Sciences, Sept 21, 1939 in e",,0,0
"Sent to Australian Mus., Aug 1982",,0,0
"Sent to Australian Museum, Aug 1982",,0,0
"Sent to Australian Museum, Aug. 1982",,0,0
"Sent to Baroo Colorado 1926",,0,0
"Sent to Barro Colorado",,0,0
"Sent to Barro Colorado 1916",,0,0
"Sent to Barro Colorado 192[illeg]",,0,0
"Sent To Barro Colorado 1926",,0,0
"Sent to Barro Colorado 1926 - Returned August 2002",,0,0
"Sent to Barro Colorado 1926 - Returned July 2002",,0,0
"Sent to Barro Colorado 1926; Returned August 2002",,0,0
"Sent to Barro Colorado 1926; Returned July 2002",,0,0
"Sent to Barro Colorado 1926; Returned, July 2002; ",,0,0
"Sent to Barro Colorado, 192[illeg]",,0,0
"Sent to Barro Colorado, 1926",,0,0
"Sent to Barro Colorado, 1926 - Returned August 200",,0,0
"Sent to Barro Colorado, 1926 - Returned July 2002",,0,0
"Sent to Barro Colorado, 1926; Returned August 2002",,0,0
"Sent to Barro Colorado, 1926; Returned July 2002",,0,0
"Sent to Barro, Colorado 1926",,0,0
"Sent to Barro, Colorado 1926; Returned July 2002",,0,0
"Sent to Barro, Colorado, 1926",,0,0
"Sent to Berlin Museum, April 21, 1955",,0,0
"Sent to Berlin Museum, Jan 1956",,0,0
"Sent to Berlin Zool. Mus., Jan 8, 1932",,0,0
"Sent to Bishop Mus, Feb 28, 1963",,0,0
"Sent to Bishop Mus., Feb 28, 1963",,0,0
"Sent to Bishop Museum, Apr 1928",,0,0
"Sent to British Museum in exchange, Nov 25, 1938",,0,0
"Sent to British Museum in exchange; Nov 25, 1938",,0,0
"Sent to Brooklyn Museum",,0,0
"Sent to Brooklyn Museum in exchange Aug. 19, 1927",,0,0
"Sent to Brooklyn Museum in exchange, 19 Aug 1927",,0,0
"Sent to Brooklyn Museum in exchange, Aug. 19, 1927",,0,0
"Sent to Colo. Mus. of Nat. Hist., Denver, Colo., N",,0,0
"Sent to Colonel Meinertzhagen as a gift from L.C.S",,0,0
"Sent to Colonel Meinertzhagen as a gift from LC.S.",,0,0
"Sent to Dr. Chapman at Barro Colorado Island for u",,0,0
"Sent to Field Museum of N.H., Nove 5, 1938",,0,0
"Sent to Field Museum, Chicago, on exchange - 4 Mar",,0,0
"Sent to Field Musuem of Natural History in Exchang",,0,0
"Sent to Hayes Bloyd in exchange , April 1926",,0,0
"Sent to Hayes Lloyd in exchange  April 1926",,0,0
"Sent to Hayes Lloyd in exchange April 1926",,0,0
"Sent to Hoyes Lloyd in exchange, Apr 1926",,0,0
"Sent to Lord William Percy London, Sept 1924",,0,0
"Sent to Lord William Percy, London, Sept 1924",,0,0
"Sent to LSU Mus. of Zoo on exchange, May 1934",,0,0
"Sent to LSU Mus. of Zoo, on exchange, May 1984",,0,0
"Sent to LSU Mus. of Zoo. in exchange, May 1984",,0,0
"Sent to LSU Mus. of Zoo. on exchange, May 1984",,0,0
"Sent to LSU Mus. of Zoo., on exchange, May 1984",,0,0
"Sent to LSU Mus. of Zool. on exchange, May 1984",,0,0
"Sent to M.C. g (gift - S.F. Tyler)",,0,0
"Sent to Museum of Comparative Zoology. Exchange, 2",,0,0
"Sent to N.Y. Zool. Park; died May 1, 1927",,0,0
"Sent to Outram m. Bangs - Dec 15, 1924",,0,0
"Sent to Paris Mus., June 6, 1929",,0,0
"Sent to Paris Museum in exchange June 13,1928",,0,0
"Sent to Prof Sarasur Bask",,0,0
"Sent to Prof. Sarasin, Basle",,0,0
"Sent to Prof. Sarasin, Basle-Oct. 1932",,0,0
"Sent to Prof. Sarasin-Basle",,0,0
"Sent to Prof. van Oort",,0,0
"Sent to Prof. van Oort-",,0,0
"Sent to Prof. van Oort, Leiden",,0,0
"Sent to Prof. van Oort, Leiden Mus.-Oct 1932",,0,0
"Sent to Prof. van Oort-Leiden",,0,0
"Sent to Prof. van Oort-Oct 1932",,0,0
"Sent to Prof. Van Ort, Leiden",,0,0
"Sent to Prof. van Ort, Leiden, Oct 1932",,0,0
"Sent to R.M. Strong, 24 Sep 1903",,0,0
"Sent to R.M. Strong, Chicago Sept 24,'03",,0,0
"Sent to R.M. Strong, Chicago, 24 Sep 1903",,0,0
"Sent to R.M. Strong, Sept. 24, 1903",,0,0
"Sent to S. Australian Mus., Aug 1982",,0,0
"Sent to Senckenberg Museum in exchange May 1927",,0,0
"Sent to Senckenberg Museum-Exchange Dec 1926",,0,0
"Sent to Seuckenberg Museum in exchange, December 1",,0,0
"Sent to South Australian Museum, 8/82",,0,0
"Sent to South Australian Museum, Aug 1982",,0,0
"Sent to South Australian Museum, Aug, 1984",,0,0
"Sent to South Australian Museum, Aug. 1982",,0,0
"Sent to Southern Australian Museum, Aug 1982",,0,0
"Sent to State University of Iowa, Iowa City, Iowa ",,0,0
"Sent to Swedish Mus. Dec 12,1931",,0,0
"Sent to Swedish Nat. Hist. Mus., 16 Oct 192[illeg]",,0,0
"Sent to Swedish Nat. Hist. Mus., 16 Oct 1928",,0,0
"Sent to Swedish Nat. Hist. Mus., Oct 16, 1928",,0,0
"Sent to Swedish Nat. Hist. Museum , Oct 16, 1928",,0,0
"Sent to Swedish Nat. Hist. Museum Oct 16, 1925",,0,0
"Sent to Swedish Nat. Hist. Museum Oct. 16, 1928",,0,0
"Sent to Swedish Nat. Hist. Museum, 16 Oct 1928",,0,0
"Sent to Swedish Nat. Hist. Museum, Exch. 16 Oct 19",,0,0
"Sent to Swedish Nat. Hist. Museum, Oct 16, 1928",,0,0
"Sent to Swedish Nat. Hist. Museum, Oct 16,1928",,0,0
"Sent to Swedish Nat. Hist. Museum, Oct. 16, 1928",,0,0
"Sent to Swedish Nat. History Museum, Oct 16, 1928",,0,0
"Sent to Swedish Nat. Mus. Hist. Mus., Oct 16, 1928",,0,0
"Sent to Swedish Nat. Museum, Oct 16, 1928",,0,0
"Sent to Swedish Nat.Hist. Museum, Oct 16, 1928",,0,0
"Sent to Swedish Nat.Hist. Museum, Oct. 16, 1928",,0,0
"Sent to Swedish Nat.Hist.Mus. Oct 16, 1928",,0,0
"Sent To Swedish Natural History Museum, 16 Oct 192",,0,0
"Sent to Swedish Natural History Museum, Oct 16, 19",,0,0
"Sent to Sweedish Nat. Hist. Museum, 16 Oct 1928",,0,0
"sent to Tahiti Museum, 1928",,0,0
"Sent to the Berlin Museum July 1936 never sent M.L",,0,0
"Sent to the British Museum in exchange, Apr 1927",,0,0
"Sent to the Brooklyn Museum in exchange August 19,",,0,0
"Sent to the Brooklyn Museum in exchange, 19 Aug 19",,0,0
"Sent to the M.C.Z. on behalf of Sydney Tyler, Jr. ",,0,0
"Sent to Tring Mus. England July,1906",,0,0
"Sent to Tring Museum, July 9, 1928",,0,0
"Sent to U.S. Nat. Mus. on exchange , April 28, 192",,0,0
"Sent to U.S. National Mus.",,0,0
"Sent to U.S. National Mus. 1925",,0,0
"Sent to U.S. National Mus., 1925",,0,0
"Sent to U.S. National Museum",,0,0
"Sent to U.S. National Museum 1925",,0,0
"Sent to U.S.N.M. Oct 1921",,0,0
"Sent to UMMZ, Michigan on exchange, Sept 1984",,0,0
"Sent to UMMZ, Michigan on exchange; Sept 1984",,0,0
"Sent to UMMZ, Michigan on exchange; Sept. 1984",,0,0
"Sent to UMMZ, Michigan, in exchange ; Sept 1984",,0,0
"Sent to UMMZ, Michigan, on exchange; Sep 1984",,0,0
"Skeleton",,0,0
"skeleton missing",,0,0
"SkeletonExchanged",,0,0
"SkeletonOn Loan",,0,0
"SkeletonParatype",,0,0
"Skin destroyed, Aug 1920",,0,0
"Skin spoiled - discarded",,0,0
"Skin spoiled, Discarded",,0,0
"Sold to Fred Barker, 22 Jul 1913",,0,0
"Sold to Fred Barker, Parkers Prairie, Minn., 22 Ju",,0,0
"Spec. exch. to Rothschild & renumbered 594910 when",,0,0
"Spec. exch. to Rothschild & renumbered 594911 when",,0,0
"Spec. exchanged to Rothschild renumbered 594912 wh",,0,0
"Specimen lent to W.W. Brown; Not retd as of 2 May ",,0,0
"Specimen returned to W.H.P., Jr. March 1966, repla",,0,0
"Stolen from Whitney basement 12/81",,0,0
"subsampled: aDNA and 14C dating",,0,0
"Taken by Dr. Sanford to Europe, June 29, 1929",,0,0
"Taken by Mr. Marden to Acad. Sci., Leningrad, July",,0,0
"Taken by Mr. Marden to Acad.Sci. Leningrad July 19",,0,0
"Taken by Mr. Marden to Acad.Sci., Leningrad, July ",,0,0
"Taken by Mr. Moden to Acad.Sci., Leningrad, July 1",,0,0
"Taken by Mr. Morden to Acad of Sciences, Leningrad",,0,0
"Taken by Mr. Morden to Acad. of Sciences, Leningra",,0,0
"Taken by Mr. Morden to Acad. Sci. [illeg] [illeg],",,0,0
"Taken by Mr. Morden to Acad. Sci., Leningrad, July",,0,0
"Taken by Mr. Morden to Acad. Sci.-Lennigrad, July ",,0,0
"Taken by Mr. Morden to Acad. Sciences, Leningrad, ",,0,0
"Taken by Mr. Morden to Acad. Sci-Leningrad, July 1",,0,0
"Taken by Mr. Morden, to Acad. of Sci. Leningrad, J",,0,0
"Taken by Mr. Mordre to Acad. Sci., Leningrad, July",,0,0
"Taken by the Morden to Acad. Sci. Leningrad, July ",,0,0
"Taken from storage Mus., Bklyn Institute",,0,0
"Taken to Europe by Dr. Sanford for exch. June 29, ",,0,0
"Taken to Europe by Dr. Sanford, June 1929",,0,0
"Taken to Europe by Dr. Sanford, June 29, 1929",,0,0
"Taken to Europe by Dr. Sanford, June 9, 1929",,0,0
"Tank",,0,0
"This spec. sent on loan to Dr. Garrido in Cuba in ",,0,0
"tissue only",,0,0
"To Allan Brooks, Feb 1924",,0,0
"To Allan Brooks, Feb, 1924",,0,0
"To Allan Brooks, Feb. 1924",,0,0
"To Allen Brooks, Feb 1924",,0,0
"to Barro, Colorado 1926",,0,0
"to Berlin Museum Jan 1956",,0,0
"to Berlin Museum, Jan 1936",,0,0
"To Berlin Museum, Jan 1956",,0,0
"to Berlin Museum, Jan 1959",,0,0
"To Berlin, Jan 1956",,0,0
"To C.B. Riker, 13 Jul 1891",,0,0
"To Carnegie Mus.",,0,0
"To Carnegie Museum",,0,0
"To D.R. Dickey, Feb 1924",,0,0
"To Dept. of Public Education, Dec 1922",,0,0
"To Dutchess Comm. Coll., 1969",,0,0
"To Dutchess Comm. College, 1969",,0,0
"To Dutchess Community Coll., 1969",,0,0
"To Dutchess Community College",,0,0
"To Dutchess Community College, 1969",,0,0
"To Field Museum",,0,0
"To Field Museum, July 1919",,0,0
"To Field Museum, July, 1919",,0,0
"To Field Museum; see 148117",,0,0
"To J.H. Flemming, April 1921",,0,0
"To LS.U. April 1967",,0,0
"to LSU April 1967",,0,0
"To LSU, Apr 1967",,0,0
"To LSU, April 1967",,0,0
"To Mrs. S.L. Elliot",,0,0
"To Queens College August 1953",,0,0
"To Queens College, Aug 1953",,0,0
"To Tahiti Museum 1928",,0,0
"To Tahiti Museum, May 1928",,0,0
"To Tahiti Museun, 1928",,0,0
"to Tatiti Museum 1928",,0,0
"To Taxedement [illeg.]Dept.",,0,0
"To USNM",,0,0
"To W.H. Phelps",,0,0
"To W.H. Phelps, Aug 1940",,0,0
"To W.H. Phelps, Aug 1941",,0,0
"To W.H. Phleps",,0,0
"To W.R. Phelps",,0,0
"To Wm Percy, July 1921",,0,0
"To. W.H. Phelps",,0,0
"Traded with Mr. Sherwood for Florida bird",,0,0
"Traded, Thayer, 22 Jul 1907",,0,0
"Transf. Dartmouth Museum, 14 Feb 1944",,0,0
"transferred","voucher elsewhere",0,1
"Transferred to Cornell Univ, 28 Oct 1943",,0,0
"Transferred to L.C. Sanford Collection",,0,0
"Tucumen, Argentina, Dr. C.C. Olrog Exch. to Miguel",,0,0
"Turned over to Dept. of Anatomy",,0,0
"type",,0,0
"U. Nat.Mus. in exchange 1886",,0,0
"U. Nat.Mus. in exchange 1886; Exch. with Imp.Col.A",,0,0
"U. Nat.Mus. in exchange 1886; Exchange to Alex Wal",,0,0
"U. Nat.Mus. in exchange 1886; Given in exchange to",,0,0
"U.S. Nat Museum",,0,0
"U.S. Nat. Mus.",,0,0
"U.S. Nat. Mus. in Exch. 1880",,0,0
"U.S. Nat. Mus. in Exch. 1886",,0,0
"U.S. Nat. Museum",,0,0
"U.S. Nat.Mus. in exchange 1886",,0,0
"U.S. Nat.Mus. in exchange 1886; Exch. sent to Clev",,0,0
"U.S. Nat.Mus. in exchange 1886; Exch. with Imp.Col",,0,0
"U.S. Nat.Mus. in exchange 1886; Exchanged to U. Fl",,0,0
"U.S. Nat.Mus. in exchange 1886; To LSU April 1967",,0,0
"U.S. Nat.Mus. in exchange 1886; U.S. Ex; [illeg.]",,0,0
"U.S. National Museum",,0,0
"U.S. Natural Museum",,0,0
"UK",,0,0
"UNAM",,0,0
"UNI",,0,0
"unknown",,0,0
"USNM",,0,0
"verified","in collection",0,1
"voucher elsewhere","voucher elsewhere",1,1
"Was given by F.B. Webster to Harry Austen of Dartm",,0,0
"XFER","voucher elsewhere",0,1
"XFERRED","voucher elsewhere",0,1
"Y","in collection",0,1
"Yes","in collection",0,1
"Yes 42013","in collection",0,1
"Yes.","in collection",0,1
